distance;prr;successes;opportunities
50,000000;0,987245;102866;104195
100,000000;0,961406;108485;112840
150,000000;0,932069;103249;110774
200,000000;0,911983;102040;111888
250,000000;0,874585;97783;111805
300,000000;0,834038;92861;111339
350,000000;0,800585;88969;111130
400,000000;0,749735;84738;113024
450,000000;0,699986;77508;110728
500,000000;0,611869;68161;111398
550,000000;0,482818;53686;111193
600,000000;0,355358;40347;113539
650,000000;0,232179;26170;112715
700,000000;0,127338;14513;113972
750,000000;0,063673;6967;109418
800,000000;0,026120;3043;116501
850,000000;0,010046;1134;112882
900,000000;0,002934;334;113835
950,000000;0,000667;75;112374
1000,000000;0,000320;34;106140
1050,000000;0,000000;0;96
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
