distance;prr;successes;opportunities
50,000000;0,981478;108791;110844
100,000000;0,957131;104066;108727
150,000000;0,933245;103076;110449
200,000000;0,899440;94685;105271
250,000000;0,858593;92261;107456
300,000000;0,826456;94149;113919
350,000000;0,760662;83739;110087
400,000000;0,704162;77931;110672
450,000000;0,671824;71294;106120
500,000000;0,601743;66285;110155
550,000000;0,505243;54739;108342
600,000000;0,405514;47042;116006
650,000000;0,281834;33310;118190
700,000000;0,168988;19477;115257
750,000000;0,084878;9629;113445
800,000000;0,036539;4199;114919
850,000000;0,012557;1389;110619
900,000000;0,004097;465;113508
950,000000;0,001289;143;110981
1000,000000;0,000330;39;118264
1050,000000;0,000000;0;103
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
