distance;prr;successes;opportunities
50,000000;0,995084;4656;4679
100,000000;0,932967;4245;4550
150,000000;0,921909;3825;4149
200,000000;0,906348;5768;6364
250,000000;0,857487;3911;4561
300,000000;0,813849;3808;4679
350,000000;0,851720;4308;5058
400,000000;0,797210;3943;4946
450,000000;0,766743;4362;5689
500,000000;0,764715;4807;6286
550,000000;0,627719;3492;5563
600,000000;0,464382;2588;5573
650,000000;0,484291;2713;5602
700,000000;0,282975;1594;5633
750,000000;0,127163;698;5489
800,000000;0,068656;375;5462
850,000000;0,026712;133;4979
900,000000;0,007701;39;5064
950,000000;0,001426;8;5610
1000,000000;0,000794;5;6299
1050,000000;0,000000;0;1
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
