distance;prr;successes;opportunities
50,000000;0,987919;105895;107190
100,000000;0,959005;108941;113598
150,000000;0,930083;105410;113334
200,000000;0,897935;102590;114251
250,000000;0,862154;96782;112256
300,000000;0,831877;91855;110419
350,000000;0,783912;88488;112880
400,000000;0,746701;83231;111465
450,000000;0,721858;78920;109329
500,000000;0,660467;70956;107433
550,000000;0,559588;60867;108771
600,000000;0,445801;47715;107032
650,000000;0,304042;33492;110156
700,000000;0,186237;20414;109613
750,000000;0,093413;10233;109546
800,000000;0,039855;4682;117476
850,000000;0,015483;1780;114964
900,000000;0,004613;543;117714
950,000000;0,001547;173;111795
1000,000000;0,000503;57;113269
1050,000000;0,000000;0;112
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
