distance;prr;successes;opportunities
50,000000;0,985302;103504;105048
100,000000;0,966984;107224;110885
150,000000;0,933568;105707;113229
200,000000;0,897260;106773;118999
250,000000;0,871778;97647;112009
300,000000;0,839093;94158;112214
350,000000;0,801991;88717;110621
400,000000;0,768941;87637;113971
450,000000;0,752387;81339;108108
500,000000;0,622878;70108;112555
550,000000;0,513331;56586;110233
600,000000;0,389927;45219;115968
650,000000;0,255517;30315;118642
700,000000;0,143514;17189;119772
750,000000;0,072000;7885;109514
800,000000;0,029378;3209;109233
850,000000;0,010582;1141;107820
900,000000;0,003185;338;106115
950,000000;0,001161;126;108491
1000,000000;0,000302;33;109107
1050,000000;0,000000;0;112
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
