distance;prr;successes;opportunities
50,000000;0,987180;196053;198599
100,000000;0,958676;196729;205209
150,000000;0,934016;185037;198109
200,000000;0,896267;192605;214897
250,000000;0,870648;188322;216301
300,000000;0,832957;181707;218147
350,000000;0,786525;169526;215538
400,000000;0,762279;157268;206313
450,000000;0,722269;150146;207881
500,000000;0,632081;133218;210761
550,000000;0,522906;108434;207368
600,000000;0,397808;82229;206705
650,000000;0,249631;53242;213283
700,000000;0,134221;28901;215324
750,000000;0,060001;12478;207963
800,000000;0,023867;4973;208367
850,000000;0,007116;1463;205589
900,000000;0,002173;463;213080
950,000000;0,000578;117;202352
1000,000000;0,000154;32;207216
1050,000000;0,000000;0;204
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
