distance;prr;successes;opportunities
50,000000;0,983748;131713;133889
100,000000;0,953241;129432;135781
150,000000;0,913883;124671;136419
200,000000;0,874827;113962;130268
250,000000;0,765395;104755;136864
300,000000;0,600377;80684;134389
350,000000;0,391751;51138;130537
400,000000;0,214020;29199;136431
450,000000;0,101943;13790;135272
500,000000;0,053822;7086;131656
550,000000;0,015778;1997;126565
600,000000;0,002980;403;135242
650,000000;0,000648;85;131208
700,000000;0,000070;9;128151
750,000000;0,000015;2;134538
800,000000;0,000000;0;138946
850,000000;0,000000;0;140990
900,000000;0,000000;0;128943
950,000000;0,000000;0;126721
1000,000000;0,000000;0;128634
1050,000000;0,000000;0;119
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
