distance;prr;successes;opportunities
50,000000;0,985097;43561;44220
100,000000;0,969626;40510;41779
150,000000;0,941185;37622;39973
200,000000;0,939211;29850;31782
250,000000;0,911792;24612;26993
300,000000;0,887266;21140;23826
350,000000;0,862984;19777;22917
400,000000;0,816851;18246;22337
450,000000;0,772579;17536;22698
500,000000;0,705172;17862;25330
550,000000;0,634310;19656;30988
600,000000;0,520900;16736;32129
650,000000;0,353244;12194;34520
700,000000;0,224476;6928;30863
750,000000;0,109534;3681;33606
800,000000;0,048584;1547;31842
850,000000;0,017399;638;36669
900,000000;0,005622;241;42865
950,000000;0,001557;60;38537
1000,000000;0,000637;24;37671
1050,000000;0,000000;0;45
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
