distance;prr;successes;opportunities
50,000000;0,988334;33548;33944
100,000000;0,957143;32339;33787
150,000000;0,938529;32108;34211
200,000000;0,904522;27625;30541
250,000000;0,868173;26389;30396
300,000000;0,838144;25669;30626
350,000000;0,790480;26123;33047
400,000000;0,770791;25117;32586
450,000000;0,713515;21825;30588
500,000000;0,544966;17543;32191
550,000000;0,396341;13235;33393
600,000000;0,246654;8883;36014
650,000000;0,117037;4060;34690
700,000000;0,050375;2179;43256
750,000000;0,019163;600;31311
800,000000;0,005457;151;27672
850,000000;0,001544;44;28505
900,000000;0,000314;9;28695
950,000000;0,000062;2;32187
1000,000000;0,000000;0;33666
1050,000000;0,000000;0;31
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
