distance;prr;successes;opportunities
50,000000;0,987983;33874;34286
100,000000;0,962881;29001;30119
150,000000;0,937226;32533;34712
200,000000;0,901653;27706;30728
250,000000;0,858247;28765;33516
300,000000;0,829834;26124;31481
350,000000;0,790459;25037;31674
400,000000;0,793126;22593;28486
450,000000;0,741202;22537;30406
500,000000;0,658181;17426;26476
550,000000;0,516355;14365;27820
600,000000;0,417796;12950;30996
650,000000;0,263847;9513;36055
700,000000;0,143212;4896;34187
750,000000;0,076229;3014;39539
800,000000;0,032901;1156;35136
850,000000;0,011502;373;32430
900,000000;0,003495;117;33475
950,000000;0,001406;44;31285
1000,000000;0,000236;9;38202
1050,000000;0,000000;0;29
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
