distance;prr;successes;opportunities
50,000000;0,983146;65860;66989
100,000000;0,954092;69954;73320
150,000000;0,927792;68150;73454
200,000000;0,881450;64538;73218
250,000000;0,772900;55798;72193
300,000000;0,487800;35626;73034
350,000000;0,199780;15237;76269
400,000000;0,056700;4403;77654
450,000000;0,014310;1059;74002
500,000000;0,010614;779;73395
550,000000;0,001254;90;71788
600,000000;0,000152;11;72155
650,000000;0,000029;2;68848
700,000000;0,000000;0;71294
750,000000;0,000000;0;76364
800,000000;0,000000;0;79608
850,000000;0,000000;0;75082
900,000000;0,000000;0;78477
950,000000;0,000000;0;78960
1000,000000;0,000000;0;81463
1050,000000;0,000000;0;73
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
