distance;prr;successes;opportunities
50,000000;0,989899;98;99
100,000000;1,000000;99;99
150,000000;0,939394;93;99
200,000000;0,770000;77;100
250,000000;0,556701;54;97
300,000000;0,242424;24;99
350,000000;0,057143;6;105
400,000000;0,008772;1;114
450,000000;0,008547;1;117
500,000000;0,008475;1;118
550,000000;0,000000;0;135
600,000000;0,000000;0;130
650,000000;0,000000;0;132
700,000000;0,000000;0;133
750,000000;0,000000;0;130
800,000000;0,000000;0;134
850,000000;0,000000;0;129
900,000000;0,000000;0;132
950,000000;0,000000;0;130
1000,000000;0,000000;0;133
1050,000000;0,000000;0;0
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
