distance;prr;successes;opportunities
50,000000;0,992478;2639;2659
100,000000;0,961162;2945;3064
150,000000;0,934809;3126;3344
200,000000;0,894315;3351;3747
250,000000;0,833821;3703;4441
300,000000;0,718763;3417;4754
350,000000;0,460646;1867;4053
400,000000;0,329221;1094;3323
450,000000;0,185476;567;3057
500,000000;0,108681;328;3018
550,000000;0,027730;96;3462
600,000000;0,011520;46;3993
650,000000;0,001649;4;2426
700,000000;0,000000;0;2563
750,000000;0,000000;0;2889
800,000000;0,000000;0;2926
850,000000;0,000000;0;2946
900,000000;0,000000;0;3108
950,000000;0,000000;0;3106
1000,000000;0,000000;0;3128
1050,000000;0,000000;0;3
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
