distance;prr;successes;opportunities
50,000000;0,991148;19259;19431
100,000000;0,968350;19612;20253
150,000000;0,926955;19784;21343
200,000000;0,906181;17579;19399
250,000000;0,783715;13889;17722
300,000000;0,637912;10826;16971
350,000000;0,419253;7404;17660
400,000000;0,234039;4498;19219
450,000000;0,109331;1815;16601
500,000000;0,061663;962;15601
550,000000;0,014243;234;16429
600,000000;0,003439;58;16867
650,000000;0,000599;10;16689
700,000000;0,000061;1;16358
750,000000;0,000000;0;16025
800,000000;0,000000;0;17842
850,000000;0,000000;0;16572
900,000000;0,000000;0;19709
950,000000;0,000000;0;19193
1000,000000;0,000000;0;21211
1050,000000;0,000000;0;19
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
