distance;prr;successes;opportunities
50,000000;0,986184;24269;24609
100,000000;0,963174;22336;23190
150,000000;0,942453;20455;21704
200,000000;0,905034;18393;20323
250,000000;0,836440;17050;20384
300,000000;0,818370;16180;19771
350,000000;0,685137;15567;22721
400,000000;0,521637;10692;20497
450,000000;0,382084;8245;21579
500,000000;0,204334;4545;22243
550,000000;0,097665;1962;20089
600,000000;0,037720;787;20864
650,000000;0,010519;242;23005
700,000000;0,002905;72;24782
750,000000;0,000464;11;23719
800,000000;0,000045;1;22394
850,000000;0,000000;0;21229
900,000000;0,000000;0;26057
950,000000;0,000000;0;25051
1000,000000;0,000000;0;24000
1050,000000;0,000000;0;18
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
