distance;prr;successes;opportunities
50,000000;0,982701;104867;106713
100,000000;0,954977;109003;114142
150,000000;0,921111;103964;112868
200,000000;0,874999;94072;107511
250,000000;0,806246;89948;111564
300,000000;0,671709;74238;110521
350,000000;0,495797;59924;120864
400,000000;0,315760;34631;109675
450,000000;0,172697;18911;109504
500,000000;0,092661;9864;106453
550,000000;0,029607;3192;107812
600,000000;0,007366;819;111193
650,000000;0,001381;156;112983
700,000000;0,000216;24;111229
750,000000;0,000053;6;112672
800,000000;0,000000;0;114414
850,000000;0,000000;0;116662
900,000000;0,000000;0;110537
950,000000;0,000000;0;108399
1000,000000;0,000000;0;115965
1050,000000;0,000000;0;105
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
