distance;prr;successes;opportunities
50,000000;0,973956;3964;4070
100,000000;0,952656;3622;3802
150,000000;0,932160;4026;4319
200,000000;0,921561;4582;4972
250,000000;0,897330;7193;8016
300,000000;0,837196;6032;7205
350,000000;0,836787;5250;6274
400,000000;0,752041;3961;5267
450,000000;0,748019;2832;3786
500,000000;0,510421;2253;4414
550,000000;0,401744;1981;4931
600,000000;0,293695;1514;5155
650,000000;0,156599;744;4751
700,000000;0,085129;395;4640
750,000000;0,050377;254;5042
800,000000;0,018512;108;5834
850,000000;0,005224;30;5743
900,000000;0,002337;12;5134
950,000000;0,000503;3;5964
1000,000000;0,000146;1;6839
1050,000000;0,000000;0;6
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
