distance;prr;successes;opportunities
50,000000;0,986160;55010;55782
100,000000;0,948088;52872;55767
150,000000;0,934703;53651;57399
200,000000;0,874301;50497;57757
250,000000;0,726992;42641;58654
300,000000;0,424194;24434;57601
350,000000;0,158798;9674;60920
400,000000;0,048408;2645;54640
450,000000;0,010525;575;54634
500,000000;0,009647;595;61677
550,000000;0,001066;58;54389
600,000000;0,000066;4;60287
650,000000;0,000000;0;64339
700,000000;0,000000;0;59517
750,000000;0,000000;0;60367
800,000000;0,000000;0;59570
850,000000;0,000000;0;60398
900,000000;0,000000;0;60898
950,000000;0,000000;0;58822
1000,000000;0,000000;0;57041
1050,000000;0,000000;0;39
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
