distance;prr;successes;opportunities
50,000000;0,986083;41308;41891
100,000000;0,957705;43204;45112
150,000000;0,920345;39492;42910
200,000000;0,914116;37636;41172
250,000000;0,871194;37051;42529
300,000000;0,826293;37246;45076
350,000000;0,787755;33864;42988
400,000000;0,772658;35815;46353
450,000000;0,697916;31610;45292
500,000000;0,656238;29408;44813
550,000000;0,605305;26539;43844
600,000000;0,462405;19784;42785
650,000000;0,353135;15973;45232
700,000000;0,209521;10074;48081
750,000000;0,105874;4928;46546
800,000000;0,048838;2239;45845
850,000000;0,017860;816;45689
900,000000;0,006315;300;47509
950,000000;0,002072;93;44888
1000,000000;0,000581;25;43028
1050,000000;0,000000;0;38
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
