distance;prr;successes;opportunities
50,000000;0,989579;44061;44525
100,000000;0,964667;42236;43783
150,000000;0,944466;38929;41218
200,000000;0,908730;38950;42862
250,000000;0,876844;37500;42767
300,000000;0,868946;37714;43402
350,000000;0,832032;36453;43812
400,000000;0,784012;35406;45160
450,000000;0,736230;32654;44353
500,000000;0,648287;30146;46501
550,000000;0,579904;27927;48158
600,000000;0,470417;19583;41629
650,000000;0,328681;14319;43565
700,000000;0,185259;8732;47134
750,000000;0,087181;3801;43599
800,000000;0,041431;1824;44025
850,000000;0,015962;738;46234
900,000000;0,004986;231;46328
950,000000;0,001463;69;47154
1000,000000;0,000503;23;45724
1050,000000;0,000000;0;39
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
