distance;prr;successes;opportunities
50,000000;0,984573;40015;40642
100,000000;0,960703;40093;41733
150,000000;0,931761;46903;50338
200,000000;0,907847;37357;41149
250,000000;0,895989;39333;43899
300,000000;0,855679;37916;44311
350,000000;0,807236;30030;37201
400,000000;0,757457;29509;38958
450,000000;0,715531;31859;44525
500,000000;0,687928;27114;39414
550,000000;0,599352;26631;44433
600,000000;0,479858;24134;50294
650,000000;0,369036;17131;46421
700,000000;0,215882;10994;50926
750,000000;0,110758;5639;50913
800,000000;0,047992;2224;46341
850,000000;0,017684;846;47841
900,000000;0,006026;265;43979
950,000000;0,001544;69;44699
1000,000000;0,000339;15;44186
1050,000000;0,000000;0;39
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
