distance;prr;successes;opportunities
50,000000;0,986884;40781;41323
100,000000;0,956108;41301;43197
150,000000;0,945328;43469;45983
200,000000;0,906253;40940;45175
250,000000;0,889131;43322;48724
300,000000;0,836562;36536;43674
350,000000;0,834341;34364;41187
400,000000;0,773091;35321;45688
450,000000;0,719386;31353;43583
500,000000;0,659101;29678;45028
550,000000;0,565442;22694;40135
600,000000;0,467860;18218;38939
650,000000;0,320129;13415;41905
700,000000;0,190447;8317;43671
750,000000;0,095709;4231;44207
800,000000;0,037888;1721;45423
850,000000;0,013789;689;49969
900,000000;0,004638;225;48510
950,000000;0,001367;62;45370
1000,000000;0,000515;26;50452
1050,000000;0,000000;0;45
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
