distance;prr;successes;opportunities
50,000000;0,976649;11753;12034
100,000000;0,961530;12822;13335
150,000000;0,941041;12242;13009
200,000000;0,903623;13492;14931
250,000000;0,869676;13620;15661
300,000000;0,850361;12235;14388
350,000000;0,860777;10962;12735
400,000000;0,841937;12086;14355
450,000000;0,752829;10380;13788
500,000000;0,641870;8775;13671
550,000000;0,562381;7406;13169
600,000000;0,416271;5705;13705
650,000000;0,292105;4081;13971
700,000000;0,145817;2541;17426
750,000000;0,084453;1244;14730
800,000000;0,035627;465;13052
850,000000;0,012851;197;15329
900,000000;0,002869;42;14639
950,000000;0,001070;16;14958
1000,000000;0,000490;7;14273
1050,000000;0,000000;0;11
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
