distance;prr;successes;opportunities
50,000000;1,000000;2026;2026
100,000000;0,981322;2049;2088
150,000000;0,928571;1950;2100
200,000000;0,921348;2296;2492
250,000000;0,861948;2460;2854
300,000000;0,868566;2531;2914
350,000000;0,766416;2346;3061
400,000000;0,866571;3007;3470
450,000000;0,764602;3888;5085
500,000000;0,768591;2863;3725
550,000000;0,648775;2357;3633
600,000000;0,517926;1618;3124
650,000000;0,431862;1350;3126
700,000000;0,259350;846;3262
750,000000;0,108347;392;3618
800,000000;0,050383;158;3136
850,000000;0,022039;88;3993
900,000000;0,006277;30;4779
950,000000;0,003217;13;4041
1000,000000;0,000565;2;3541
1050,000000;0,000000;0;5
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
