distance;prr;successes;opportunities
50,000000;0,988968;26624;26921
100,000000;0,967669;24752;25579
150,000000;0,940967;23256;24715
200,000000;0,923694;23024;24926
250,000000;0,907373;18965;20901
300,000000;0,858997;17405;20262
350,000000;0,796071;17828;22395
400,000000;0,811694;18074;22267
450,000000;0,744761;14963;20091
500,000000;0,699528;14390;20571
550,000000;0,648811;11107;17119
600,000000;0,515221;8818;17115
650,000000;0,385722;6970;18070
700,000000;0,266105;5085;19109
750,000000;0,126834;2663;20996
800,000000;0,055119;1250;22678
850,000000;0,021580;581;26923
900,000000;0,007269;190;26139
950,000000;0,002167;58;26762
1000,000000;0,001045;26;24881
1050,000000;0,000000;0;18
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
