distance;prr;successes;opportunities
50,000000;0,979304;182745;186607
100,000000;0,954161;176181;184645
150,000000;0,924537;167969;181679
200,000000;0,886997;171500;193349
250,000000;0,858427;166515;193977
300,000000;0,814783;149956;184044
350,000000;0,779764;133172;170785
400,000000;0,726541;135287;186207
450,000000;0,691648;133892;193584
500,000000;0,476557;85797;180035
550,000000;0,351673;61220;174082
600,000000;0,235986;42654;180748
650,000000;0,147485;26382;178879
700,000000;0,080614;14184;175949
750,000000;0,036127;6151;170261
800,000000;0,015124;2707;178991
850,000000;0,005264;949;180293
900,000000;0,001708;313;183305
950,000000;0,000585;104;177807
1000,000000;0,000201;36;178795
1050,000000;0,000000;0;158
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
