distance;prr;successes;opportunities
50,000000;0,984085;163669;166316
100,000000;0,954388;152556;159847
150,000000;0,929483;139929;150545
200,000000;0,891106;134852;151331
250,000000;0,852184;135879;159448
300,000000;0,813002;121565;149526
350,000000;0,777281;118132;151981
400,000000;0,739806;111346;150507
450,000000;0,691687;103502;149637
500,000000;0,624158;94598;151561
550,000000;0,531189;82227;154798
600,000000;0,418588;66237;158239
650,000000;0,281369;42547;151214
700,000000;0,167695;26448;157715
750,000000;0,082987;12808;154337
800,000000;0,034821;5382;154563
850,000000;0,013269;2056;154949
900,000000;0,003943;657;166624
950,000000;0,001196;206;172241
1000,000000;0,000293;48;163677
1050,000000;0,000000;0;151
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
