distance;prr;successes;opportunities
50,000000;0,991706;30850;31108
100,000000;0,970468;30791;31728
150,000000;0,946698;27494;29042
200,000000;0,913155;31807;34832
250,000000;0,871689;32806;37635
300,000000;0,840018;27666;32935
350,000000;0,822998;24155;29350
400,000000;0,762559;21084;27649
450,000000;0,745103;26437;35481
500,000000;0,642547;19847;30888
550,000000;0,515654;14593;28300
600,000000;0,403008;11842;29384
650,000000;0,258353;8134;31484
700,000000;0,144051;5171;35897
750,000000;0,074548;2526;33884
800,000000;0,032006;971;30338
850,000000;0,010823;367;33910
900,000000;0,003280;136;41464
950,000000;0,000987;34;34432
1000,000000;0,000381;12;31518
1050,000000;0,000000;0;32
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
