distance;prr;successes;opportunities
50,000000;0,989427;5147;5202
100,000000;0,958333;5842;6096
150,000000;0,934958;4988;5335
200,000000;0,885475;3804;4296
250,000000;0,880346;4076;4630
300,000000;0,820764;4277;5211
350,000000;0,837869;6527;7790
400,000000;0,772960;4831;6250
450,000000;0,823658;5647;6856
500,000000;0,757152;4552;6012
550,000000;0,684330;3616;5284
600,000000;0,562155;3057;5438
650,000000;0,440724;2409;5466
700,000000;0,265029;1327;5007
750,000000;0,152291;761;4997
800,000000;0,056875;273;4800
850,000000;0,015284;70;4580
900,000000;0,007530;34;4515
950,000000;0,002038;9;4417
1000,000000;0,000496;2;4032
1050,000000;0,000000;0;4
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
