distance;prr;successes;opportunities
50,000000;0,984081;6862;6973
100,000000;0,957997;5109;5333
150,000000;0,906045;4002;4417
200,000000;0,881478;3793;4303
250,000000;0,875244;3592;4104
300,000000;0,773863;3251;4201
350,000000;0,871107;4447;5105
400,000000;0,830719;5560;6693
450,000000;0,795632;6739;8470
500,000000;0,764287;4935;6457
550,000000;0,673719;3917;5814
600,000000;0,461615;2321;5028
650,000000;0,324203;1515;4673
700,000000;0,221135;1040;4703
750,000000;0,104189;761;7304
800,000000;0,049114;241;4907
850,000000;0,017272;79;4574
900,000000;0,004651;22;4730
950,000000;0,001308;6;4586
1000,000000;0,001039;4;3851
1050,000000;0,000000;0;1
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
