distance;prr;successes;opportunities
50,000000;0,980456;7274;7419
100,000000;0,969687;5630;5806
150,000000;0,935895;4555;4867
200,000000;0,941642;5115;5432
250,000000;0,887926;6560;7388
300,000000;0,886739;6279;7081
350,000000;0,861606;3723;4321
400,000000;0,885365;3545;4004
450,000000;0,826077;3548;4295
500,000000;0,753635;3836;5090
550,000000;0,746111;5084;6814
600,000000;0,591749;4547;7684
650,000000;0,413112;2218;5369
700,000000;0,290458;1041;3584
750,000000;0,150499;543;3608
800,000000;0,063221;285;4508
850,000000;0,032769;178;5432
900,000000;0,008125;36;4431
950,000000;0,002820;13;4610
1000,000000;0,001114;5;4489
1050,000000;0,000000;0;4
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
