distance;prr;successes;opportunities
50,000000;0,988597;9710;9822
100,000000;0,965377;10958;11351
150,000000;0,944260;9402;9957
200,000000;0,944584;9409;9961
250,000000;0,888846;9260;10418
300,000000;0,863219;9031;10462
350,000000;0,832524;8575;10300
400,000000;0,810943;7974;9833
450,000000;0,736021;9530;12948
500,000000;0,665743;8407;12628
550,000000;0,551838;5839;10581
600,000000;0,397812;4255;10696
650,000000;0,295519;3436;11627
700,000000;0,168278;2176;12931
750,000000;0,074531;1040;13954
800,000000;0,032582;318;9760
850,000000;0,010253;101;9851
900,000000;0,003975;37;9308
950,000000;0,001718;16;9315
1000,000000;0,000325;3;9217
1050,000000;0,000000;0;9
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
