distance;prr;successes;opportunities
50,000000;0,983028;119374;121435
100,000000;0,957408;115901;121057
150,000000;0,926321;108148;116750
200,000000;0,902946;100971;111824
250,000000;0,878645;91148;103737
300,000000;0,841194;94652;112521
350,000000;0,804999;90593;112538
400,000000;0,780995;85715;109751
450,000000;0,738584;82813;112124
500,000000;0,644415;71137;110390
550,000000;0,560454;65850;117494
600,000000;0,402790;47468;117848
650,000000;0,264387;29573;111855
700,000000;0,142303;14755;103687
750,000000;0,064546;7081;109704
800,000000;0,023825;2523;105899
850,000000;0,007854;812;103382
900,000000;0,002423;255;105222
950,000000;0,000616;69;111950
1000,000000;0,000088;10;114255
1050,000000;0,000000;0;83
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
