distance;prr;successes;opportunities
50,000000;0,983370;123469;125557
100,000000;0,956649;126225;131945
150,000000;0,931182;124094;133265
200,000000;0,894931;119731;133788
250,000000;0,872434;112633;129102
300,000000;0,808130;105958;131115
350,000000;0,757690;100350;132442
400,000000;0,703412;91644;130285
450,000000;0,651393;85139;130703
500,000000;0,565835;75548;133516
550,000000;0,482012;63694;132142
600,000000;0,384145;50159;130573
650,000000;0,262328;33205;126578
700,000000;0,160127;22326;139427
750,000000;0,075841;10325;136140
800,000000;0,033490;4578;136696
850,000000;0,012620;1832;145170
900,000000;0,003967;523;131843
950,000000;0,001084;138;127354
1000,000000;0,000367;53;144321
1050,000000;0,000000;0;118
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
