distance;prr;successes;opportunities
50,000000;0,984650;189944;192905
100,000000;0,956716;191368;200026
150,000000;0,930071;195167;209841
200,000000;0,892453;190395;213339
250,000000;0,851583;171043;200853
300,000000;0,822788;169969;206577
350,000000;0,750758;149885;199645
400,000000;0,639294;132835;207784
450,000000;0,497161;105955;213120
500,000000;0,298774;64021;214279
550,000000;0,127309;26215;205917
600,000000;0,040581;8721;214906
650,000000;0,009956;2267;227711
700,000000;0,002018;427;211640
750,000000;0,000316;67;212194
800,000000;0,000086;18;208576
850,000000;0,000010;2;203062
900,000000;0,000000;0;214471
950,000000;0,000000;0;205378
1000,000000;0,000000;0;215114
1050,000000;0,000000;0;216
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
