distance;prr;successes;opportunities
50,000000;0,985880;125118;126910
100,000000;0,961112;132893;138270
150,000000;0,935633;129805;138735
200,000000;0,898205;118476;131903
250,000000;0,876297;121481;138630
300,000000;0,836019;117214;140205
350,000000;0,782285;102132;130556
400,000000;0,751519;96341;128195
450,000000;0,701003;88175;125784
500,000000;0,580571;74986;129159
550,000000;0,480137;61797;128707
600,000000;0,342111;45653;133445
650,000000;0,235711;30535;129544
700,000000;0,129304;16258;125735
750,000000;0,060820;8102;133212
800,000000;0,025053;3213;128247
850,000000;0,009433;1290;136750
900,000000;0,003052;422;138277
950,000000;0,000772;109;141165
1000,000000;0,000289;40;138408
1050,000000;0,000000;0;102
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
