distance;prr;successes;opportunities
50,000000;0,983398;21028;21383
100,000000;0,948976;19603;20657
150,000000;0,927237;18656;20120
200,000000;0,909676;21049;23139
250,000000;0,843814;20303;24061
300,000000;0,805783;18616;23103
350,000000;0,797153;18427;23116
400,000000;0,743495;16058;21598
450,000000;0,702004;14780;21054
500,000000;0,458819;9682;21102
550,000000;0,340620;8149;23924
600,000000;0,212209;5336;25145
650,000000;0,122590;2779;22669
700,000000;0,063583;1406;22113
750,000000;0,026709;634;23737
800,000000;0,010325;232;22470
850,000000;0,003284;70;21313
900,000000;0,001026;22;21448
950,000000;0,000089;2;22461
1000,000000;0,000042;1;23591
1050,000000;0,000000;0;25
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
