distance;prr;successes;opportunities
50,000000;0,981816;22299;22712
100,000000;0,964256;20880;21654
150,000000;0,920203;20446;22219
200,000000;0,901408;19520;21655
250,000000;0,891490;20638;23150
300,000000;0,818193;20247;24746
350,000000;0,820379;18292;22297
400,000000;0,748003;18163;24282
450,000000;0,663800;13120;19765
500,000000;0,473869;9720;20512
550,000000;0,334426;6935;20737
600,000000;0,210793;5324;25257
650,000000;0,128090;2933;22898
700,000000;0,058652;1428;24347
750,000000;0,024985;590;23614
800,000000;0,011124;233;20945
850,000000;0,003102;64;20630
900,000000;0,001385;29;20938
950,000000;0,000130;3;23147
1000,000000;0,000087;2;23111
1050,000000;0,000000;0;12
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
