distance;prr;successes;opportunities
50,000000;0,978772;44679;45648
100,000000;0,952774;42246;44340
150,000000;0,908199;41551;45751
200,000000;0,877503;41935;47789
250,000000;0,859791;35205;40946
300,000000;0,827856;32548;39316
350,000000;0,781441;34628;44313
400,000000;0,759329;35936;47326
450,000000;0,698332;32154;46044
500,000000;0,482386;21389;44340
550,000000;0,382896;16651;43487
600,000000;0,256742;11139;43386
650,000000;0,157149;7199;45810
700,000000;0,083387;3524;42261
750,000000;0,038805;1750;45097
800,000000;0,015367;723;47048
850,000000;0,005910;258;43652
900,000000;0,001864;83;44516
950,000000;0,000601;27;44934
1000,000000;0,000110;5;45598
1050,000000;0,000000;0;46
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
