distance;prr;successes;opportunities
50,000000;0,986625;43597;44188
100,000000;0,966038;42525;44020
150,000000;0,936162;44698;47746
200,000000;0,884556;40265;45520
250,000000;0,881830;44476;50436
300,000000;0,834331;40294;48295
350,000000;0,789331;36029;45645
400,000000;0,741591;32125;43319
450,000000;0,726604;35855;49346
500,000000;0,648989;29100;44839
550,000000;0,563322;25732;45679
600,000000;0,487006;20764;42636
650,000000;0,324581;13412;41321
700,000000;0,207329;8775;42324
750,000000;0,105110;4299;40900
800,000000;0,047552;2152;45256
850,000000;0,019035;804;42238
900,000000;0,006035;251;41594
950,000000;0,001738;75;43162
1000,000000;0,000508;22;43306
1050,000000;0,000000;0;40
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
