distance;prr;successes;opportunities
50,000000;0,993204;22651;22806
100,000000;0,973725;19975;20514
150,000000;0,955241;18845;19728
200,000000;0,910236;20311;22314
250,000000;0,892931;19023;21304
300,000000;0,862264;15826;18354
350,000000;0,828514;16446;19850
400,000000;0,817698;18897;23110
450,000000;0,750479;19183;25561
500,000000;0,722168;18481;25591
550,000000;0,670458;17273;25763
600,000000;0,565157;12707;22484
650,000000;0,395411;8185;20700
700,000000;0,259480;5953;22942
750,000000;0,143547;3063;21338
800,000000;0,053768;1126;20942
850,000000;0,020141;433;21498
900,000000;0,006794;151;22225
950,000000;0,001969;49;24882
1000,000000;0,000526;14;26627
1050,000000;0,000000;0;19
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
