distance;prr;successes;opportunities
50,000000;0,988981;19566;19784
100,000000;0,955429;19957;20888
150,000000;0,938977;22173;23614
200,000000;0,922313;20705;22449
250,000000;0,863075;17605;20398
300,000000;0,867000;20632;23797
350,000000;0,820475;20100;24498
400,000000;0,771332;17483;22666
450,000000;0,782076;17793;22751
500,000000;0,712486;16462;23105
550,000000;0,636123;14641;23016
600,000000;0,563647;13049;23151
650,000000;0,425752;9364;21994
700,000000;0,256937;6102;23749
750,000000;0,130950;2806;21428
800,000000;0,060082;1309;21787
850,000000;0,021467;488;22733
900,000000;0,007892;187;23695
950,000000;0,002642;53;20059
1000,000000;0,000827;19;22971
1050,000000;0,000000;0;19
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
