distance;prr;successes;opportunities
50,000000;0,986991;88997;90170
100,000000;0,958555;94757;98854
150,000000;0,933954;87716;93919
200,000000;0,908594;84820;93353
250,000000;0,876126;81471;92990
300,000000;0,832398;75213;90357
350,000000;0,799867;67356;84209
400,000000;0,764805;68681;89802
450,000000;0,728867;69230;94983
500,000000;0,615434;56687;92109
550,000000;0,508861;43876;86224
600,000000;0,377954;32453;85865
650,000000;0,245890;22316;90756
700,000000;0,141693;12576;88755
750,000000;0,070377;5966;84772
800,000000;0,029001;2609;89963
850,000000;0,010843;1005;92689
900,000000;0,003350;323;96423
950,000000;0,001008;105;104185
1000,000000;0,000340;34;99898
1050,000000;0,000000;0;95
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
