distance;prr;successes;opportunities
50,000000;0,978153;193018;197329
100,000000;0,948572;200990;211887
150,000000;0,921064;198411;215415
200,000000;0,890432;182209;204630
250,000000;0,851943;177838;208744
300,000000;0,823113;170851;207567
350,000000;0,772335;159542;206571
400,000000;0,733840;146261;199309
450,000000;0,675324;142777;211420
500,000000;0,475316;96465;202949
550,000000;0,358882;76486;213123
600,000000;0,243065;52177;214663
650,000000;0,149383;30906;206891
700,000000;0,079844;16954;212338
750,000000;0,036871;7730;209648
800,000000;0,016349;3514;214933
850,000000;0,005928;1265;213377
900,000000;0,001863;403;216373
950,000000;0,000541;109;201598
1000,000000;0,000192;40;208669
1050,000000;0,000000;0;179
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
