distance;prr;successes;opportunities
50,000000;0,974252;102768;105484
100,000000;0,946675;102311;108074
150,000000;0,908571;100438;110545
200,000000;0,880773;97853;111099
250,000000;0,850630;94425;111006
300,000000;0,812160;89807;110578
350,000000;0,766234;83190;108570
400,000000;0,721473;83398;115594
450,000000;0,672486;80042;119024
500,000000;0,474125;52498;110726
550,000000;0,342069;39276;114819
600,000000;0,231768;27335;117941
650,000000;0,146683;16085;109658
700,000000;0,077348;8711;112621
750,000000;0,036387;4119;113199
800,000000;0,015479;1670;107889
850,000000;0,005711;616;107854
900,000000;0,001806;208;115171
950,000000;0,000513;58;112959
1000,000000;0,000183;20;109552
1050,000000;0,000000;0;111
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
