distance;prr;successes;opportunities
50,000000;0,987250;113820;115290
100,000000;0,962305;109442;113729
150,000000;0,936434;98186;104851
200,000000;0,907594;99239;109343
250,000000;0,852005;90972;106774
300,000000;0,841166;88457;105160
350,000000;0,782137;80733;103221
400,000000;0,737937;79771;108100
450,000000;0,704718;76395;108405
500,000000;0,603788;66148;109555
550,000000;0,484244;53939;111388
600,000000;0,350222;39165;111829
650,000000;0,226745;26972;118953
700,000000;0,131296;14886;113377
750,000000;0,060234;6849;113707
800,000000;0,026410;3093;117116
850,000000;0,010157;1138;112045
900,000000;0,002956;371;125492
950,000000;0,000894;102;114119
1000,000000;0,000283;31;109353
1050,000000;0,000000;0;108
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
