distance;prr;successes;opportunities
50,000000;0,976798;104237;106713
100,000000;0,951026;108552;114142
150,000000;0,920589;103905;112868
200,000000;0,885686;95221;107511
250,000000;0,857078;95619;111564
300,000000;0,817265;90325;110521
350,000000;0,781904;94504;120864
400,000000;0,726993;79733;109675
450,000000;0,665483;72873;109504
500,000000;0,480522;51153;106453
550,000000;0,361537;38978;107812
600,000000;0,240042;26691;111193
650,000000;0,146580;16561;112983
700,000000;0,082317;9156;111229
750,000000;0,038022;4284;112672
800,000000;0,015470;1770;114414
850,000000;0,005786;675;116662
900,000000;0,001927;213;110537
950,000000;0,000507;55;108399
1000,000000;0,000190;22;115965
1050,000000;0,000000;0;105
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
