distance;prr;successes;opportunities
50,000000;0,974078;203707;209128
100,000000;0,947071;205485;216969
150,000000;0,915145;195066;213153
200,000000;0,884127;187671;212267
250,000000;0,846995;180088;212620
300,000000;0,803105;170137;211849
350,000000;0,767670;164722;214574
400,000000;0,700799;146139;208532
450,000000;0,652682;135391;207438
500,000000;0,454600;92622;203744
550,000000;0,338161;70163;207484
600,000000;0,225959;45389;200873
650,000000;0,138762;28190;203153
700,000000;0,071633;13962;194910
750,000000;0,034122;7084;207607
800,000000;0,014031;2956;210683
850,000000;0,005253;1083;206186
900,000000;0,001816;389;214231
950,000000;0,000418;87;208365
1000,000000;0,000127;27;213230
1050,000000;0,000000;0;204
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
