distance;prr;successes;opportunities
50,000000;0,981867;6931;7059
100,000000;0,955735;9241;9669
150,000000;0,935804;6312;6745
200,000000;0,912225;6298;6904
250,000000;0,873620;7279;8332
300,000000;0,850758;6510;7652
350,000000;0,848076;5973;7043
400,000000;0,775910;7524;9697
450,000000;0,718304;6385;8889
500,000000;0,716367;7327;10228
550,000000;0,679945;4438;6527
600,000000;0,522295;3760;7199
650,000000;0,405946;2922;7198
700,000000;0,260727;1829;7015
750,000000;0,137482;1213;8823
800,000000;0,058345;430;7370
850,000000;0,022725;210;9241
900,000000;0,007044;47;6672
950,000000;0,002101;14;6663
1000,000000;0,000596;4;6711
1050,000000;0,000000;0;13
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
