distance;prr;successes;opportunities
50,000000;0,992749;8352;8413
100,000000;0,962448;7612;7909
150,000000;0,943568;6939;7354
200,000000;0,899781;6994;7773
250,000000;0,890930;5383;6042
300,000000;0,885976;5610;6332
350,000000;0,773673;5948;7688
400,000000;0,736547;5379;7303
450,000000;0,688369;4652;6758
500,000000;0,668177;4720;7064
550,000000;0,608907;5250;8622
600,000000;0,511484;5055;9883
650,000000;0,357085;2656;7438
700,000000;0,210720;1600;7593
750,000000;0,107494;1050;9768
800,000000;0,050761;507;9988
850,000000;0,015880;115;7242
900,000000;0,005469;44;8046
950,000000;0,003183;25;7855
1000,000000;0,000888;6;6757
1050,000000;0,000000;0;9
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
