distance;prr;successes;opportunities
50,000000;0,986754;5885;5964
100,000000;0,966908;6019;6225
150,000000;0,957087;5888;6152
200,000000;0,919718;5877;6390
250,000000;0,913459;6122;6702
300,000000;0,838020;5603;6686
350,000000;0,818789;7356;8984
400,000000;0,816280;6829;8366
450,000000;0,803694;6092;7580
500,000000;0,697775;5174;7415
550,000000;0,676424;6863;10146
600,000000;0,546922;5047;9228
650,000000;0,409360;3595;8782
700,000000;0,279942;1919;6855
750,000000;0,146784;988;6731
800,000000;0,051909;393;7571
850,000000;0,022082;241;10914
900,000000;0,008913;81;9088
950,000000;0,002396;21;8764
1000,000000;0,000692;5;7229
1050,000000;0,000000;0;10
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
