distance;prr;successes;opportunities
50,000000;0,970446;6600;6801
100,000000;0,944917;8440;8932
150,000000;0,923721;6285;6804
200,000000;0,886647;6109;6890
250,000000;0,901294;6127;6798
300,000000;0,821924;5811;7070
350,000000;0,831486;7801;9382
400,000000;0,762196;4984;6539
450,000000;0,752272;4883;6491
500,000000;0,669258;4563;6818
550,000000;0,625393;4571;7309
600,000000;0,506999;3767;7430
650,000000;0,369423;2716;7352
700,000000;0,235952;2406;10197
750,000000;0,114151;989;8664
800,000000;0,054340;457;8410
850,000000;0,015044;133;8841
900,000000;0,005617;46;8189
950,000000;0,000817;6;7345
1000,000000;0,000317;3;9456
1050,000000;0,000000;0;9
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
