distance;prr;successes;opportunities
50,000000;0,992062;12497;12597
100,000000;0,965548;12892;13352
150,000000;0,918109;13476;14678
200,000000;0,905155;12292;13580
250,000000;0,886584;14063;15862
300,000000;0,863760;12103;14012
350,000000;0,827064;12511;15127
400,000000;0,780756;12934;16566
450,000000;0,763482;11637;15242
500,000000;0,652074;9116;13980
550,000000;0,570339;7849;13762
600,000000;0,393435;5322;13527
650,000000;0,282448;4039;14300
700,000000;0,162613;2086;12828
750,000000;0,074517;1015;13621
800,000000;0,034479;569;16503
850,000000;0,014476;211;14576
900,000000;0,003913;50;12777
950,000000;0,001240;16;12908
1000,000000;0,000444;6;13526
1050,000000;0,000000;0;11
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
