distance;prr;successes;opportunities
50,000000;0,993317;1189;1197
100,000000;0,978042;1069;1093
150,000000;0,960928;787;819
200,000000;0,841328;684;813
250,000000;0,865629;612;707
300,000000;0,819986;2314;2822
350,000000;0,707965;320;452
400,000000;0,663717;300;452
450,000000;0,640625;287;448
500,000000;0,617257;279;452
550,000000;0,459402;215;468
600,000000;0,383158;182;475
650,000000;0,304622;145;476
700,000000;0,181818;88;484
750,000000;0,095436;46;482
800,000000;0,046748;23;492
850,000000;0,022222;11;495
900,000000;0,004000;2;500
950,000000;0,007767;4;515
1000,000000;0,000000;0;515
1050,000000;0,000000;0;0
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
