distance;prr;successes;opportunities
50,000000;0,998283;1163;1165
100,000000;0,966851;1050;1086
150,000000;0,861781;929;1078
200,000000;0,872558;938;1075
250,000000;0,879070;945;1075
300,000000;0,861386;609;707
350,000000;0,853704;461;540
400,000000;0,841300;440;523
450,000000;0,791353;421;532
500,000000;0,753788;398;528
550,000000;0,695971;380;546
600,000000;0,571171;317;555
650,000000;0,398198;221;555
700,000000;0,294434;164;557
750,000000;0,115453;65;563
800,000000;0,069091;38;550
850,000000;0,012882;8;621
900,000000;0,001590;1;629
950,000000;0,000000;0;628
1000,000000;0,000000;0;644
1050,000000;0,000000;0;0
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
