distance;prr;successes;opportunities
50,000000;0,985538;21534;21850
100,000000;0,967957;23774;24561
150,000000;0,944625;21170;22411
200,000000;0,922280;24493;26557
250,000000;0,867667;20824;24000
300,000000;0,845878;18386;21736
350,000000;0,826653;21574;26098
400,000000;0,790012;21151;26773
450,000000;0,737770;15533;21054
500,000000;0,517373;10468;20233
550,000000;0,414915;8407;20262
600,000000;0,261367;5668;21686
650,000000;0,166946;3286;19683
700,000000;0,089061;2212;24837
750,000000;0,044335;1031;23255
800,000000;0,017387;345;19842
850,000000;0,006718;130;19350
900,000000;0,002082;42;20170
950,000000;0,000526;12;22819
1000,000000;0,000235;5;21240
1050,000000;0,000000;0;21
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
