distance;prr;successes;opportunities
50,000000;0,985633;15505;15731
100,000000;0,950746;16118;16953
150,000000;0,938327;16310;17382
200,000000;0,910116;12839;14107
250,000000;0,747668;10418;13934
300,000000;0,439866;6192;14077
350,000000;0,164347;2917;17749
400,000000;0,046945;597;12717
450,000000;0,011483;156;13585
500,000000;0,009920;157;15827
550,000000;0,001195;19;15899
600,000000;0,000147;2;13635
650,000000;0,000000;0;11546
700,000000;0,000000;0;11237
750,000000;0,000000;0;11532
800,000000;0,000000;0;11597
850,000000;0,000000;0;13539
900,000000;0,000000;0;11801
950,000000;0,000000;0;14212
1000,000000;0,000000;0;16308
1050,000000;0,000000;0;12
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
