distance;prr;successes;opportunities
50,000000;0,994496;5421;5451
100,000000;0,960894;7224;7518
150,000000;0,926010;7722;8339
200,000000;0,912163;7477;8197
250,000000;0,915692;6734;7354
300,000000;0,874150;6425;7350
350,000000;0,799105;5179;6481
400,000000;0,788924;5285;6699
450,000000;0,719434;5590;7770
500,000000;0,486930;2850;5853
550,000000;0,342060;2574;7525
600,000000;0,219878;1761;8009
650,000000;0,126445;853;6746
700,000000;0,064074;458;7148
750,000000;0,024602;227;9227
800,000000;0,008219;81;9855
850,000000;0,003714;37;9961
900,000000;0,001047;11;10510
950,000000;0,000210;2;9538
1000,000000;0,000000;0;6146
1050,000000;0,000000;0;6
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
