distance;prr;successes;opportunities
50,000000;0,986198;6931;7028
100,000000;0,971813;7723;7947
150,000000;0,936978;8980;9584
200,000000;0,914906;9827;10741
250,000000;0,863382;6642;7693
300,000000;0,878942;7609;8657
350,000000;0,807683;6350;7862
400,000000;0,837384;6236;7447
450,000000;0,770373;5653;7338
500,000000;0,716407;4921;6869
550,000000;0,625880;4445;7102
600,000000;0,561036;4504;8028
650,000000;0,371147;2637;7105
700,000000;0,172300;1249;7249
750,000000;0,100721;782;7764
800,000000;0,032606;248;7606
850,000000;0,013934;102;7320
900,000000;0,002717;18;6624
950,000000;0,001797;13;7233
1000,000000;0,000466;4;8587
1050,000000;0,000000;0;9
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
