distance;prr;successes;opportunities
50,000000;0,984502;151121;153500
100,000000;0,955271;151867;158978
150,000000;0,930162;143205;153957
200,000000;0,894488;132819;148486
250,000000;0,861244;135478;157305
300,000000;0,824192;122859;149066
350,000000;0,780973;120740;154602
400,000000;0,747792;119898;160336
450,000000;0,716872;113663;158554
500,000000;0,599139;91978;153517
550,000000;0,492834;73411;148957
600,000000;0,361394;53117;146978
650,000000;0,234283;35422;151193
700,000000;0,131444;20662;157192
750,000000;0,065795;10260;155938
800,000000;0,026656;4306;161540
850,000000;0,009803;1573;160455
900,000000;0,003112;501;161015
950,000000;0,000968;163;168443
1000,000000;0,000316;53;167919
1050,000000;0,000000;0;154
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
