distance;prr;successes;opportunities
50,000000;0,987813;8511;8616
100,000000;0,965500;9543;9884
150,000000;0,958883;8722;9096
200,000000;0,915282;7271;7944
250,000000;0,916911;6886;7510
300,000000;0,914095;7523;8230
350,000000;0,813423;6775;8329
400,000000;0,642036;5248;8174
450,000000;0,435728;4088;9382
500,000000;0,261557;2201;8415
550,000000;0,088316;675;7643
600,000000;0,021737;206;9477
650,000000;0,006725;54;8030
700,000000;0,000726;5;6886
750,000000;0,000000;0;6516
800,000000;0,000000;0;6395
850,000000;0,000000;0;6449
900,000000;0,000000;0;6464
950,000000;0,000000;0;6265
1000,000000;0,000000;0;6036
1050,000000;0,000000;0;8
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
