distance;prr;successes;opportunities
50,000000;0,983909;17427;17712
100,000000;0,960919;17015;17707
150,000000;0,946429;17543;18536
200,000000;0,918977;18692;20340
250,000000;0,837018;14729;17597
300,000000;0,697047;12015;17237
350,000000;0,515737;8668;16807
400,000000;0,342957;6949;20262
450,000000;0,178187;3524;19777
500,000000;0,098217;1829;18622
550,000000;0,032615;587;17998
600,000000;0,008379;146;17425
650,000000;0,001256;22;17513
700,000000;0,000060;1;16711
750,000000;0,000000;0;16341
800,000000;0,000000;0;16053
850,000000;0,000000;0;16672
900,000000;0,000000;0;16406
950,000000;0,000000;0;22139
1000,000000;0,000000;0;19320
1050,000000;0,000000;0;24
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
