distance;prr;successes;opportunities
50,000000;0,984421;61674;62650
100,000000;0,960704;53932;56138
150,000000;0,937068;55570;59302
200,000000;0,895431;53425;59664
250,000000;0,878441;45093;51333
300,000000;0,819177;47509;57996
350,000000;0,806664;52488;65068
400,000000;0,755821;45932;60771
450,000000;0,731142;45586;62349
500,000000;0,632544;40331;63760
550,000000;0,500890;31794;63475
600,000000;0,366254;22143;60458
650,000000;0,250518;14877;59385
700,000000;0,140460;8053;57333
750,000000;0,069372;3923;56550
800,000000;0,028108;1509;53686
850,000000;0,011462;614;53568
900,000000;0,003587;205;57152
950,000000;0,000907;49;54005
1000,000000;0,000304;17;55990
1050,000000;0,000000;0;51
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
