distance;prr;successes;opportunities
50,000000;0,987134;2762;2798
100,000000;0,993243;441;444
150,000000;0,892857;400;448
200,000000;0,880174;404;459
250,000000;0,878601;427;486
300,000000;0,841463;414;492
350,000000;0,695652;352;506
400,000000;0,526210;261;496
450,000000;0,359281;180;501
500,000000;0,203187;102;502
550,000000;0,049407;25;506
600,000000;0,012048;6;498
650,000000;0,000000;0;496
700,000000;0,000000;0;481
750,000000;0,000000;0;454
800,000000;0,000000;0;447
850,000000;0,000000;0;444
900,000000;0,000000;0;445
950,000000;0,000000;0;2794
1000,000000;0,000000;0;448
1050,000000;0,000000;0;0
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
